is_hit,pred_prob,batter_name,game_date,game_season,batSide,pitcher_hand,batting_order,weather_condition,weather_temp,weight,height_in_inches,strikeZoneTop,strikeZoneBottom,last_season_ba
0,0.3382,Player_037,2022-07-28,2022,R,R,8,Sunny,87.0,194.0,72.0,3.67,1.78,0.242
1,0.2521,Player_011,2023-06-12,2023,R,L,8,Sunny,80.0,194.0,73.0,3.66,1.62,0.251
0,0.3599,Player_003,2024-07-19,2024,R,R,4,Drizzle,62.0,213.0,73.0,3.48,1.54,0.271
1,0.41,Player_032,2022-05-29,2022,L,R,1,Cloudy,94.0,202.0,70.0,3.3,1.7,0.32
1,0.3566,Player_018,2024-07-19,2024,L,R,9,Sunny,83.0,185.0,72.0,3.53,1.78,0.298
0,0.2301,Player_013,2023-05-14,2023,L,L,3,Drizzle,89.0,199.0,75.0,3.38,1.73,0.309
0,0.2972,Player_015,2023-05-21,2023,L,R,2,Sunny,81.0,204.0,70.0,3.4,1.71,0.238
1,0.3202,Player_023,2022-04-13,2022,R,R,6,Cloudy,81.0,215.0,72.0,3.47,1.74,0.222
0,0.3586,Player_021,2024-04-17,2024,L,R,1,Sunny,74.0,203.0,77.0,3.48,1.62,0.22
0,0.2646,Player_000,2024-04-24,2024,L,L,1,Drizzle,81.0,187.0,75.0,3.64,1.65,0.27
0,0.2303,Player_004,2022-05-05,2022,L,L,7,Sunny,85.0,212.0,74.0,3.31,1.56,0.232
0,0.3609,Player_037,2024-08-07,2024,R,L,1,Drizzle,94.0,229.0,74.0,3.42,1.7,0.239
0,0.2249,Player_019,2024-05-08,2024,L,R,6,Cloudy,78.0,200.0,77.0,3.55,1.6,0.238
1,0.2141,Player_039,2022-06-03,2022,R,R,5,Sunny,85.0,216.0,70.0,3.55,1.58,
0,0.2071,Player_026,2023-05-02,2023,L,R,1,Sunny,92.0,204.0,77.0,3.43,1.58,0.315
1,0.214,Player_029,2024-06-15,2024,S,R,9,Overcast,79.0,194.0,73.0,3.37,1.65,0.232
0,0.3373,Player_012,2023-05-15,2023,R,L,2,Sunny,85.0,231.0,73.0,3.41,1.66,0.231
0,0.3897,Player_033,2024-05-29,2024,L,R,6,Sunny,62.0,237.0,71.0,3.66,1.75,0.253
0,0.2948,Player_026,2022-04-13,2022,L,R,2,Cloudy,90.0,186.0,73.0,3.41,1.77,0.284
1,0.3347,Player_030,2024-06-29,2024,L,R,6,Sunny,94.0,215.0,74.0,3.5,1.59,0.257
1,0.2993,Player_010,2024-05-18,2024,L,R,2,Cloudy,69.0,234.0,72.0,3.68,1.6,0.248
0,0.1866,Player_023,2022-07-27,2022,L,L,8,Cloudy,90.0,209.0,72.0,3.35,1.58,0.232
1,0.4353,Player_014,2023-09-27,2023,R,R,5,Sunny,87.0,210.0,77.0,3.65,1.59,0.266
0,0.3762,Player_036,2023-06-27,2023,R,R,1,Sunny,64.0,237.0,76.0,3.6,1.72,0.224
0,0.3248,Player_036,2024-07-01,2024,L,R,1,Sunny,94.0,215.0,74.0,3.49,1.69,0.283
1,0.2201,Player_014,2022-08-28,2022,R,R,5,Drizzle,78.0,230.0,72.0,3.68,1.52,0.302
0,0.2843,Player_001,2023-06-01,2023,L,R,5,Sunny,61.0,181.0,76.0,3.33,1.67,0.317
1,0.2015,Player_009,2024-04-25,2024,S,L,3,Cloudy,59.0,213.0,76.0,3.64,1.75,0.252
0,0.3068,Player_010,2023-08-08,2023,L,R,6,Cloudy,75.0,184.0,77.0,3.38,1.52,0.303
1,0.3017,Player_000,2023-07-26,2023,R,R,8,Overcast,75.0,188.0,75.0,3.44,1.77,0.271
0,0.2561,Player_037,2023-06-24,2023,R,R,7,Sunny,89.0,222.0,71.0,3.35,1.58,0.247
0,0.1682,Player_018,2024-06-08,2024,L,L,7,Sunny,75.0,231.0,73.0,3.5,1.6,0.23
0,0.4492,Player_005,2022-04-06,2022,L,R,9,Cloudy,70.0,233.0,77.0,3.37,1.62,0.265
1,0.3166,Player_024,2024-07-09,2024,L,R,2,Cloudy,67.0,224.0,70.0,3.4,1.54,0.307
0,0.312,Player_015,2023-07-08,2023,R,R,1,Overcast,75.0,208.0,76.0,3.32,1.53,0.315
0,0.2504,Player_006,2024-07-01,2024,R,R,2,Sunny,65.0,203.0,74.0,3.42,1.57,0.266
0,0.1707,Player_018,2022-05-25,2022,R,R,1,Overcast,84.0,185.0,73.0,3.37,1.5,0.297
0,0.2442,Player_023,2023-04-28,2023,R,L,3,Sunny,60.0,226.0,71.0,3.57,1.67,0.241
0,0.2574,Player_026,2024-07-11,2024,R,R,2,Cloudy,,226.0,77.0,3.56,1.54,0.294
1,0.2997,Player_009,2024-07-20,2024,R,L,9,Cloudy,63.0,183.0,71.0,3.57,1.53,0.222
0,0.3134,Player_024,2022-05-02,2022,R,L,4,Sunny,62.0,234.0,74.0,3.57,1.67,0.262
0,0.3336,Player_031,2023-04-22,2023,R,R,2,Drizzle,93.0,196.0,74.0,3.34,1.68,0.297
0,0.3692,Player_025,2022-06-26,2022,L,R,5,Cloudy,70.0,218.0,73.0,3.39,1.7,0.257
0,0.4063,Player_038,2022-04-09,2022,R,R,4,Sunny,82.0,183.0,71.0,3.59,1.65,0.23
0,0.3273,Player_037,2024-05-04,2024,L,R,1,Sunny,70.0,186.0,71.0,3.49,1.77,0.317
0,0.3769,Player_019,2024-07-23,2024,L,R,9,Overcast,94.0,214.0,75.0,3.55,1.54,0.25
0,0.3146,Player_015,2023-05-24,2023,R,R,7,Overcast,61.0,201.0,75.0,3.32,1.74,0.224
1,0.137,Player_018,2022-06-22,2022,L,L,8,Sunny,73.0,176.0,71.0,3.45,1.62,
0,0.2892,Player_019,2022-08-02,2022,L,R,9,Sunny,58.0,236.0,76.0,3.48,1.77,0.29
0,0.2393,Player_006,2023-05-02,2023,L,R,8,Cloudy,77.0,232.0,75.0,3.58,1.57,0.258
0,0.2962,Player_038,2022-05-11,2022,R,R,3,Sunny,84.0,187.0,71.0,3.66,1.78,0.31
1,0.2246,Player_022,2024-05-23,2024,R,R,7,Sunny,73.0,217.0,73.0,3.53,1.76,0.241
1,0.3124,Player_005,2022-06-15,2022,L,L,1,Sunny,89.0,186.0,72.0,3.6,1.55,0.278
0,0.3687,Player_036,2022-07-10,2022,L,R,4,Cloudy,,221.0,74.0,3.56,1.63,0.231
0,0.3642,Player_037,2024-04-13,2024,R,R,7,Sunny,93.0,220.0,70.0,3.66,1.57,0.232
0,0.3933,Player_022,2022-06-25,2022,S,R,7,Sunny,94.0,223.0,77.0,3.62,1.54,0.24
1,0.1827,Player_037,2023-08-02,2023,L,R,7,Sunny,93.0,210.0,74.0,3.4,1.62,0.242
0,0.1961,Player_038,2023-09-01,2023,S,R,7,Sunny,72.0,176.0,75.0,3.39,1.66,
0,0.4549,Player_038,2022-07-07,2022,R,L,1,Drizzle,94.0,188.0,74.0,3.66,1.62,0.305
0,0.3707,Player_038,2023-07-22,2023,L,R,6,Sunny,81.0,239.0,73.0,3.54,1.6,0.307
0,0.2957,Player_002,2023-08-25,2023,R,R,6,Sunny,58.0,215.0,76.0,3.48,1.6,0.283
0,0.2522,Player_001,2024-08-08,2024,R,L,2,Overcast,58.0,197.0,72.0,3.58,1.55,0.261
0,0.276,Player_023,2022-07-06,2022,R,R,3,Drizzle,70.0,235.0,70.0,3.41,1.57,0.246
1,0.1646,Player_029,2023-07-11,2023,L,R,5,Overcast,77.0,202.0,74.0,3.62,1.66,0.249
1,0.2259,Player_033,2024-09-25,2024,R,R,6,Sunny,58.0,230.0,70.0,3.51,1.55,0.265
0,0.2722,Player_025,2022-08-15,2022,R,R,8,Cloudy,78.0,227.0,76.0,3.65,1.75,0.283
0,0.2299,Player_012,2022-05-14,2022,R,R,7,Cloudy,82.0,175.0,70.0,3.56,1.72,0.276
1,0.209,Player_037,2022-06-21,2022,S,L,9,Overcast,82.0,235.0,71.0,3.4,1.8,0.296
1,0.4591,Player_023,2022-08-12,2022,R,R,3,Sunny,93.0,231.0,77.0,3.69,1.6,0.233
1,0.2624,Player_027,2022-07-03,2022,R,R,4,Sunny,69.0,239.0,72.0,3.46,1.55,0.231
1,0.2995,Player_010,2024-06-16,2024,R,R,3,Sunny,56.0,215.0,74.0,3.61,1.52,0.319
0,0.317,Player_030,2023-07-19,2023,L,R,9,Cloudy,93.0,220.0,76.0,3.4,1.6,
0,0.3113,Player_005,2023-06-07,2023,L,L,6,Sunny,76.0,192.0,71.0,3.47,1.78,0.317
0,0.2666,Player_034,2022-08-01,2022,L,R,5,Cloudy,80.0,184.0,72.0,3.6,1.68,0.249
0,0.3373,Player_034,2022-08-10,2022,R,L,6,Cloudy,76.0,181.0,70.0,3.58,1.79,0.226
0,0.331,Player_027,2024-09-08,2024,L,R,3,Overcast,74.0,186.0,76.0,3.68,1.77,0.271
0,0.1899,Player_039,2024-09-19,2024,R,R,8,Drizzle,61.0,238.0,70.0,3.62,1.61,0.24
0,0.2925,Player_036,2024-08-06,2024,L,R,6,Cloudy,77.0,192.0,77.0,3.43,1.63,0.31
0,0.2879,Player_002,2022-08-15,2022,L,R,5,Sunny,88.0,176.0,75.0,3.65,1.59,0.263
1,0.2647,Player_008,2022-08-18,2022,R,R,7,Overcast,59.0,219.0,72.0,3.67,1.72,0.264
0,0.3057,Player_004,2024-05-29,2024,L,L,8,Sunny,,187.0,73.0,3.68,1.67,0.259
0,0.3244,Player_012,2023-09-12,2023,R,R,4,Sunny,,208.0,74.0,3.66,1.52,0.231
0,0.3062,Player_023,2022-07-01,2022,L,L,7,Sunny,71.0,218.0,75.0,3.58,1.78,0.282
0,0.3037,Player_005,2023-09-04,2023,R,R,8,Cloudy,61.0,212.0,72.0,3.62,1.74,0.235
0,0.306,Player_003,2022-05-10,2022,L,R,6,Sunny,93.0,224.0,72.0,3.56,1.78,0.284
0,0.1294,Player_025,2024-05-25,2024,S,R,2,Sunny,60.0,176.0,71.0,3.43,1.57,0.26
0,0.3045,Player_025,2024-07-20,2024,R,L,2,Sunny,64.0,192.0,73.0,3.63,1.73,0.305
1,0.3342,Player_014,2023-07-14,2023,L,R,1,Cloudy,73.0,201.0,73.0,3.39,1.69,0.272
0,0.2311,Player_028,2023-06-12,2023,L,R,3,Cloudy,70.0,222.0,74.0,3.47,1.54,0.309
0,0.3196,Player_023,2024-05-09,2024,L,R,2,Cloudy,71.0,210.0,76.0,3.44,1.58,0.223
1,0.2954,Player_016,2023-05-12,2023,R,L,6,Sunny,85.0,224.0,71.0,3.37,1.56,0.293
0,0.332,Player_002,2024-08-08,2024,R,L,9,Overcast,77.0,223.0,71.0,3.62,1.55,0.276
1,0.3357,Player_030,2023-04-04,2023,L,R,1,Sunny,74.0,227.0,72.0,3.49,1.69,0.237
0,0.2925,Player_024,2024-04-21,2024,L,L,3,Sunny,83.0,214.0,71.0,3.51,1.76,0.231
0,0.3463,Player_004,2022-09-14,2022,R,R,1,Cloudy,79.0,224.0,71.0,3.5,1.8,0.294
0,0.2585,Player_007,2023-09-24,2023,R,R,1,Cloudy,80.0,219.0,76.0,3.58,1.56,0.258
0,0.2788,Player_012,2024-04-14,2024,R,L,1,Overcast,74.0,177.0,75.0,3.37,1.7,0.228
1,0.2365,Player_007,2024-04-25,2024,R,R,6,Sunny,77.0,193.0,76.0,3.5,1.52,0.29
0,0.3577,Player_032,2024-05-29,2024,R,R,9,Overcast,66.0,233.0,74.0,3.4,1.57,0.249
0,0.1373,Player_037,2023-07-15,2023,S,L,7,Sunny,71.0,180.0,76.0,3.69,1.75,0.25
0,0.3572,Player_003,2024-05-04,2024,L,R,7,Drizzle,61.0,211.0,73.0,3.32,1.78,0.228
1,0.2712,Player_009,2022-09-24,2022,L,L,2,Cloudy,58.0,224.0,77.0,3.67,1.79,0.262
0,0.3676,Player_011,2023-06-28,2023,L,R,8,Sunny,89.0,203.0,74.0,3.32,1.64,0.311
0,0.2254,Player_039,2022-07-06,2022,R,R,6,Sunny,,186.0,70.0,3.34,1.72,0.306
1,0.3063,Player_024,2023-05-06,2023,L,R,9,Sunny,66.0,176.0,71.0,3.66,1.61,0.253
0,0.2842,Player_038,2024-05-25,2024,R,R,4,Sunny,73.0,217.0,74.0,3.56,1.71,0.251
0,0.3104,Player_009,2024-08-10,2024,R,R,7,Overcast,94.0,213.0,76.0,3.43,1.55,0.307
0,0.1767,Player_002,2023-07-23,2023,R,L,5,Overcast,76.0,219.0,71.0,3.54,1.54,0.294
0,0.3245,Player_019,2022-05-11,2022,R,R,5,Sunny,55.0,185.0,76.0,3.37,1.8,0.24
1,0.1408,Player_032,2023-06-19,2023,L,L,1,Overcast,78.0,205.0,77.0,3.33,1.59,0.31
0,0.2333,Player_033,2022-05-04,2022,R,R,5,Overcast,90.0,210.0,71.0,3.32,1.77,0.311
1,0.1606,Player_018,2022-06-13,2022,L,L,2,Drizzle,64.0,229.0,74.0,3.41,1.51,0.254
0,0.338,Player_010,2024-05-09,2024,R,R,7,Sunny,,187.0,77.0,3.37,1.75,0.309
0,0.308,Player_001,2023-09-24,2023,R,R,7,Sunny,85.0,220.0,72.0,3.46,1.78,0.286
0,0.3119,Player_017,2022-05-24,2022,R,R,8,Drizzle,57.0,219.0,73.0,3.65,1.5,0.308
0,0.3831,Player_021,2024-06-24,2024,R,R,5,Cloudy,94.0,213.0,73.0,3.45,1.62,0.259
0,0.2479,Player_000,2022-07-25,2022,L,L,8,Sunny,80.0,180.0,73.0,3.46,1.74,
0,0.3227,Player_037,2023-04-08,2023,R,R,9,Sunny,63.0,182.0,72.0,3.35,1.5,0.27
0,0.2546,Player_028,2022-05-08,2022,R,L,5,Sunny,86.0,214.0,74.0,3.7,1.59,0.246
1,0.244,Player_013,2022-09-26,2022,R,L,9,Sunny,87.0,215.0,72.0,3.36,1.58,0.274
0,0.3915,Player_014,2023-08-04,2023,L,R,7,Sunny,79.0,216.0,76.0,3.44,1.54,0.271
0,0.4457,Player_014,2024-05-13,2024,L,R,3,Cloudy,93.0,225.0,75.0,3.68,1.53,0.239
0,0.2498,Player_034,2023-06-17,2023,R,R,5,Cloudy,,200.0,71.0,3.48,1.57,0.31
0,0.3584,Player_028,2024-09-01,2024,L,R,1,Cloudy,,194.0,76.0,3.44,1.56,0.23
0,0.2723,Player_003,2024-05-05,2024,R,L,4,Sunny,60.0,234.0,72.0,3.59,1.79,0.308
1,0.2732,Player_012,2024-05-23,2024,R,L,4,Sunny,87.0,220.0,74.0,3.31,1.51,
0,0.2973,Player_031,2024-05-13,2024,R,R,3,Sunny,92.0,209.0,77.0,3.43,1.54,0.268
0,0.2767,Player_014,2024-07-28,2024,L,R,4,Sunny,66.0,211.0,75.0,3.53,1.74,0.306
0,0.05,Player_032,2024-07-03,2024,R,L,1,Overcast,77.0,223.0,77.0,3.7,1.73,0.265
0,0.4074,Player_020,2022-06-30,2022,L,R,5,Sunny,75.0,195.0,74.0,3.69,1.64,0.25
0,0.2314,Player_031,2022-06-08,2022,R,R,2,Sunny,68.0,203.0,76.0,3.55,1.62,0.236
0,0.2631,Player_021,2024-05-29,2024,R,R,3,Cloudy,76.0,177.0,73.0,3.44,1.6,0.289
0,0.2846,Player_029,2024-07-01,2024,L,R,7,Cloudy,76.0,226.0,71.0,3.52,1.79,0.303
0,0.2451,Player_017,2024-08-21,2024,L,R,8,Sunny,94.0,207.0,71.0,3.67,1.76,0.271
1,0.3168,Player_009,2023-08-25,2023,L,R,2,Cloudy,68.0,233.0,74.0,3.57,1.58,0.248
0,0.2769,Player_035,2024-08-19,2024,R,R,6,Sunny,60.0,194.0,71.0,3.36,1.64,0.314
0,0.2298,Player_016,2024-04-08,2024,R,R,9,Sunny,73.0,201.0,73.0,3.69,1.72,
0,0.2805,Player_000,2024-06-27,2024,L,L,6,Sunny,60.0,178.0,73.0,3.66,1.75,0.274
0,0.2677,Player_015,2022-06-10,2022,L,L,1,Cloudy,,237.0,70.0,3.39,1.54,0.299
0,0.3449,Player_016,2023-09-16,2023,R,R,7,Cloudy,80.0,197.0,76.0,3.56,1.79,0.253
0,0.1762,Player_009,2022-06-14,2022,L,L,1,Overcast,88.0,184.0,70.0,3.65,1.75,0.294
0,0.2236,Player_035,2022-05-15,2022,R,R,6,Cloudy,59.0,214.0,72.0,3.39,1.65,0.255
0,0.3308,Player_019,2023-05-16,2023,R,R,5,Sunny,70.0,230.0,76.0,3.67,1.65,0.246
0,0.2352,Player_014,2022-05-06,2022,R,R,5,Cloudy,62.0,182.0,70.0,3.37,1.65,0.243
1,0.2168,Player_027,2024-06-18,2024,R,R,3,Sunny,73.0,209.0,70.0,3.44,1.74,0.308
1,0.2387,Player_025,2023-05-18,2023,R,R,8,Cloudy,78.0,205.0,76.0,3.68,1.66,0.301
1,0.2429,Player_019,2024-07-10,2024,R,L,1,Sunny,91.0,183.0,72.0,3.68,1.74,
0,0.2932,Player_038,2022-05-12,2022,L,R,9,Sunny,90.0,192.0,77.0,3.31,1.76,0.227
1,0.2853,Player_038,2024-07-14,2024,L,R,1,Cloudy,91.0,215.0,71.0,3.65,1.71,0.235
0,0.208,Player_019,2023-07-20,2023,R,R,3,Cloudy,71.0,239.0,71.0,3.58,1.51,0.251
0,0.3541,Player_028,2023-07-30,2023,L,R,5,Overcast,86.0,183.0,74.0,3.65,1.63,0.281
1,0.3728,Player_002,2023-09-06,2023,R,R,5,Cloudy,66.0,215.0,77.0,3.48,1.58,0.287
1,0.1463,Player_017,2023-04-14,2023,R,R,3,Sunny,,232.0,76.0,3.69,1.51,0.231
0,0.1713,Player_017,2023-04-10,2023,S,R,3,Sunny,92.0,224.0,74.0,3.6,1.69,0.265
1,0.3702,Player_016,2024-06-21,2024,L,R,6,Sunny,91.0,228.0,72.0,3.6,1.65,0.272
0,0.3899,Player_033,2024-07-01,2024,R,R,1,Sunny,62.0,234.0,70.0,3.47,1.52,0.246
0,0.101,Player_023,2023-08-15,2023,R,L,2,Sunny,62.0,217.0,76.0,3.46,1.69,0.293
0,0.3271,Player_018,2024-05-10,2024,L,L,4,Sunny,91.0,177.0,70.0,3.38,1.56,0.28
0,0.3947,Player_017,2023-06-21,2023,R,R,1,Cloudy,72.0,190.0,71.0,3.32,1.78,0.293
1,0.2196,Player_024,2022-07-20,2022,R,R,1,Sunny,86.0,201.0,73.0,3.66,1.71,0.29
0,0.3906,Player_008,2023-07-28,2023,S,R,1,Sunny,91.0,237.0,72.0,3.54,1.5,0.31
0,0.2675,Player_009,2023-07-07,2023,R,R,8,Sunny,76.0,188.0,76.0,3.52,1.76,0.287
1,0.292,Player_020,2023-07-16,2023,L,L,2,Overcast,58.0,230.0,71.0,3.44,1.52,0.3
1,0.2297,Player_012,2024-04-29,2024,R,R,2,Sunny,79.0,216.0,75.0,3.6,1.5,0.271
1,0.3501,Player_026,2023-06-23,2023,R,R,8,Drizzle,60.0,221.0,73.0,3.46,1.62,0.244
1,0.3584,Player_036,2024-07-06,2024,L,R,4,Overcast,82.0,181.0,71.0,3.62,1.55,0.229
1,0.4207,Player_014,2022-04-15,2022,L,R,5,Overcast,78.0,198.0,77.0,3.33,1.75,0.269
0,0.4008,Player_023,2023-09-22,2023,L,R,6,Cloudy,72.0,205.0,76.0,3.4,1.78,0.3
0,0.2694,Player_011,2022-07-23,2022,L,L,6,Overcast,73.0,206.0,75.0,3.41,1.74,0.278
1,0.4976,Player_031,2023-08-08,2023,R,R,4,Sunny,93.0,232.0,73.0,3.31,1.61,0.223
0,0.3946,Player_008,2023-07-06,2023,L,R,8,Cloudy,70.0,196.0,71.0,3.57,1.59,0.244
0,0.3178,Player_020,2024-09-14,2024,R,R,3,Sunny,88.0,231.0,75.0,3.58,1.6,0.264
0,0.2002,Player_014,2024-04-01,2024,L,L,2,Sunny,,230.0,77.0,3.47,1.53,0.26
0,0.1729,Player_030,2022-09-20,2022,R,R,5,Drizzle,,216.0,72.0,3.62,1.77,0.29
0,0.1688,Player_009,2022-05-08,2022,L,L,8,Cloudy,90.0,195.0,75.0,3.68,1.57,0.238
1,0.2146,Player_008,2023-09-07,2023,R,R,9,Sunny,79.0,181.0,76.0,3.59,1.58,0.257
0,0.3664,Player_030,2022-04-12,2022,L,L,7,Sunny,94.0,190.0,73.0,3.57,1.71,0.274
0,0.3141,Player_022,2024-05-26,2024,R,R,1,Sunny,83.0,214.0,70.0,3.48,1.69,0.318
0,0.2571,Player_025,2023-07-12,2023,L,R,7,Overcast,59.0,188.0,77.0,3.52,1.79,0.313
0,0.2905,Player_031,2024-07-27,2024,L,R,2,Overcast,58.0,233.0,70.0,3.42,1.79,0.258
0,0.262,Player_011,2024-04-02,2024,R,R,8,Sunny,82.0,201.0,76.0,3.4,1.63,0.253
0,0.336,Player_009,2023-06-04,2023,R,R,2,Sunny,76.0,193.0,73.0,3.31,1.78,0.315
0,0.2185,Player_039,2024-08-29,2024,R,R,2,Sunny,89.0,215.0,75.0,3.49,1.79,0.306
0,0.3245,Player_004,2024-05-02,2024,L,R,5,Cloudy,76.0,185.0,75.0,3.39,1.76,0.291
0,0.321,Player_025,2022-09-18,2022,L,R,5,Cloudy,64.0,229.0,71.0,3.49,1.78,0.282
0,0.1906,Player_015,2024-08-05,2024,R,L,4,Cloudy,89.0,210.0,70.0,3.62,1.68,0.293
0,0.3612,Player_005,2023-09-23,2023,R,L,5,Cloudy,74.0,235.0,71.0,3.45,1.53,0.291
0,0.2793,Player_038,2024-09-09,2024,L,R,7,Sunny,93.0,230.0,71.0,3.43,1.76,0.304
0,0.2105,Player_033,2024-05-10,2024,R,R,6,Sunny,55.0,180.0,76.0,3.48,1.59,0.292
0,0.3397,Player_008,2024-09-16,2024,R,R,7,Sunny,55.0,233.0,70.0,3.5,1.78,0.285
1,0.2538,Player_030,2024-06-28,2024,R,L,3,Cloudy,60.0,178.0,75.0,3.41,1.66,0.314
1,0.3286,Player_030,2024-05-16,2024,L,R,6,Cloudy,93.0,226.0,73.0,3.54,1.65,0.314
0,0.2171,Player_020,2023-09-08,2023,L,R,2,Drizzle,60.0,198.0,76.0,3.31,1.75,0.262
0,0.3569,Player_038,2024-06-23,2024,L,R,3,Sunny,83.0,197.0,74.0,3.49,1.62,0.32
0,0.4321,Player_009,2024-08-01,2024,R,R,9,Drizzle,83.0,227.0,76.0,3.56,1.53,0.259
0,0.2116,Player_002,2024-07-18,2024,L,R,1,Sunny,90.0,192.0,76.0,3.49,1.74,0.245
0,0.3048,Player_032,2024-05-23,2024,R,R,5,Sunny,79.0,233.0,77.0,3.69,1.59,0.241
0,0.225,Player_014,2022-09-24,2022,R,R,5,Sunny,55.0,177.0,76.0,3.36,1.75,0.232
0,0.4683,Player_004,2023-08-29,2023,R,R,3,Sunny,56.0,185.0,73.0,3.48,1.77,0.256
1,0.3868,Player_038,2024-07-04,2024,L,R,1,Sunny,55.0,198.0,77.0,3.42,1.62,0.317
1,0.3197,Player_016,2024-07-12,2024,L,R,2,Sunny,78.0,193.0,72.0,3.66,1.7,0.252
1,0.194,Player_034,2024-04-12,2024,R,R,7,Cloudy,72.0,231.0,74.0,3.37,1.51,0.312
1,0.211,Player_032,2023-08-10,2023,R,R,6,Overcast,57.0,233.0,71.0,3.51,1.74,0.231
0,0.3322,Player_012,2022-09-11,2022,R,R,6,Cloudy,55.0,202.0,76.0,3.47,1.64,0.235
0,0.1746,Player_032,2023-09-22,2023,L,L,2,Overcast,63.0,212.0,70.0,3.67,1.58,0.236
0,0.1868,Player_018,2023-07-10,2023,R,R,5,Cloudy,74.0,197.0,77.0,3.52,1.76,0.275
0,0.3006,Player_025,2024-09-26,2024,L,R,2,Drizzle,91.0,201.0,73.0,3.49,1.62,0.319
0,0.3093,Player_011,2023-08-22,2023,L,R,3,Sunny,88.0,196.0,76.0,3.53,1.75,0.24
0,0.3266,Player_000,2023-06-30,2023,L,R,9,Drizzle,72.0,190.0,73.0,3.58,1.63,0.253
0,0.2192,Player_007,2023-08-23,2023,R,L,5,Sunny,66.0,220.0,71.0,3.31,1.78,0.305
1,0.3644,Player_013,2024-04-28,2024,L,R,1,Sunny,86.0,182.0,70.0,3.4,1.7,0.273
0,0.2397,Player_021,2023-07-31,2023,L,R,6,Cloudy,92.0,193.0,77.0,3.39,1.7,0.254
0,0.3239,Player_034,2022-07-21,2022,R,R,2,Sunny,67.0,182.0,74.0,3.47,1.54,0.262
1,0.295,Player_007,2023-06-28,2023,R,R,1,Sunny,74.0,204.0,71.0,3.53,1.72,0.294
1,0.342,Player_028,2023-07-25,2023,L,R,7,Sunny,59.0,218.0,72.0,3.67,1.66,0.256
0,0.3827,Player_029,2023-09-01,2023,L,R,6,Overcast,60.0,208.0,74.0,3.53,1.72,0.286
0,0.2481,Player_032,2024-07-11,2024,R,R,2,Overcast,90.0,221.0,73.0,3.37,1.76,0.3
1,0.2237,Player_032,2022-06-08,2022,L,L,7,Sunny,64.0,212.0,70.0,3.51,1.71,0.226
0,0.1518,Player_002,2023-06-15,2023,L,L,2,Sunny,61.0,198.0,74.0,3.47,1.65,0.295
0,0.1387,Player_008,2023-07-12,2023,R,R,5,Cloudy,67.0,234.0,71.0,3.56,1.76,0.314
1,0.2577,Player_037,2023-07-14,2023,L,L,6,Sunny,68.0,214.0,72.0,3.55,1.72,0.228
0,0.2725,Player_025,2023-05-27,2023,R,R,2,Sunny,63.0,177.0,75.0,3.56,1.73,0.228
0,0.224,Player_009,2024-07-05,2024,L,R,7,Sunny,83.0,185.0,75.0,3.7,1.77,0.282
0,0.209,Player_039,2022-05-22,2022,L,L,5,Cloudy,77.0,218.0,70.0,3.31,1.54,0.288
0,0.4066,Player_013,2022-09-18,2022,L,R,4,Sunny,78.0,176.0,74.0,3.6,1.65,0.266
0,0.3613,Player_011,2024-07-05,2024,L,R,7,Sunny,94.0,186.0,72.0,3.64,1.54,
0,0.2117,Player_033,2024-08-28,2024,L,R,8,Sunny,92.0,181.0,73.0,3.4,1.72,0.233
0,0.269,Player_038,2022-06-08,2022,L,R,5,Cloudy,66.0,227.0,76.0,3.6,1.63,0.232
0,0.2784,Player_016,2022-06-10,2022,R,L,8,Sunny,94.0,181.0,73.0,3.34,1.72,0.221
1,0.2361,Player_025,2024-05-21,2024,R,R,1,Cloudy,82.0,188.0,74.0,3.52,1.54,0.302
1,0.2434,Player_025,2022-07-12,2022,L,R,6,Overcast,60.0,239.0,70.0,3.43,1.69,0.229
0,0.2563,Player_009,2024-07-19,2024,R,R,3,Sunny,67.0,182.0,73.0,3.39,1.53,0.28
1,0.3563,Player_022,2024-07-10,2024,R,R,6,Sunny,64.0,190.0,76.0,3.56,1.61,0.313
0,0.3327,Player_002,2022-08-29,2022,R,L,6,Sunny,86.0,227.0,75.0,3.46,1.66,0.225
0,0.2485,Player_034,2022-07-01,2022,L,R,8,Drizzle,80.0,183.0,77.0,3.37,1.71,0.232
0,0.3322,Player_033,2024-08-25,2024,L,R,6,Cloudy,86.0,189.0,76.0,3.54,1.65,0.307
0,0.2696,Player_006,2022-04-11,2022,L,L,1,Overcast,60.0,226.0,71.0,3.5,1.72,0.248
0,0.2294,Player_024,2023-06-04,2023,L,R,9,Overcast,75.0,175.0,70.0,3.32,1.55,0.262
0,0.2792,Player_003,2022-08-07,2022,L,R,5,Drizzle,76.0,198.0,72.0,3.63,1.69,0.278
0,0.1915,Player_003,2023-06-09,2023,R,R,2,Overcast,82.0,191.0,76.0,3.69,1.62,0.292
0,0.3314,Player_025,2024-08-09,2024,R,L,2,Sunny,69.0,188.0,76.0,3.44,1.55,0.238
0,0.4087,Player_031,2024-07-15,2024,L,R,1,Cloudy,57.0,200.0,75.0,3.69,1.76,0.307
0,0.2213,Player_033,2022-06-27,2022,R,L,2,Drizzle,90.0,189.0,75.0,3.7,1.79,0.297
0,0.2546,Player_013,2023-07-10,2023,L,R,3,Cloudy,72.0,225.0,75.0,3.49,1.57,0.229
